"","resource","consumer"
"9920","Isodyctia toxophila","Sterechinus neumayeri"
"9921","Isodyctia cavicornuta","Sterechinus neumayeri"
"9922","Isodyctia steifera","Sterechinus neumayeri"
"9923","Axociella nidificata","Sterechinus neumayeri"
"9924","Rossella nuda","Sterechinus neumayeri"
"9925","Tentorium papillatum","Sterechinus neumayeri"
"9926","Tentorium semisuberites","Sterechinus neumayeri"
"9927","Tedania oxeata","Sterechinus neumayeri"
"9928","Tedania tantulata","Sterechinus neumayeri"
"9929","Tedania vanhoeffeni","Sterechinus neumayeri"
"9930","Phorbas areolatus","Sterechinus neumayeri"
"9931","Phorbas glaberrima","Sterechinus neumayeri"
"9932","Polymastia invaginata","Sterechinus neumayeri"
"9933","Polymastia isidis","Sterechinus neumayeri"
"9934","Anoxycalyx joubini","Sterechinus neumayeri"
"9935","Flustra angusta","Sterechinus neumayeri"
"9936","Camptoplites tricornis","Sterechinus neumayeri"
"9937","Nematoflustra flagellata","Sterechinus neumayeri"
"9938","Austroflustra vulgaris","Sterechinus neumayeri"
"9939","Melicerita obliqua","Sterechinus neumayeri"
"9940","Systenopora contracta","Sterechinus neumayeri"
"9941","Flustra antarctica","Sterechinus neumayeri"
"9942","Fasciculiporoides ramosa","Sterechinus neumayeri"
"9943","Reteporella hippocrepis","Sterechinus neumayeri"
"9944","Lageneschara lyrulata","Sterechinus neumayeri"
"9945","Isoschizoporella tricuspis","Sterechinus neumayeri"
"9946","Caulastraea curvata","Sterechinus neumayeri"
"9947","Chondriovelum adeliense","Sterechinus neumayeri"
"9948","Bostrychopora dentata","Sterechinus neumayeri"
"9949","Phytodetritus","Sterechinus neumayeri"
"9950","Actinocyclus actinochilus","Sterechinus antarcticus"
"9951","Actinocyclus spiritus","Sterechinus antarcticus"
"9952","Actinocyclus utricularis","Sterechinus antarcticus"
"9953","Azpeitia tabularis","Sterechinus antarcticus"
"9954","Banquisia belgicae","Sterechinus antarcticus"
"9955","Chaetoceros bulbosum","Sterechinus antarcticus"
"9956","Chaetoceros concavicornis","Sterechinus antarcticus"
"9957","Chaetoceros criophilum","Sterechinus antarcticus"
"9958","Chaetoceros dichaeta","Sterechinus antarcticus"
"9959","Chaetoceros flexuosum","Sterechinus antarcticus"
"9960","Chaetoceros neglectum","Sterechinus antarcticus"
"9961","Chaetoceros pelagicus","Sterechinus antarcticus"
"9962","Chaetoceros socialis","Sterechinus antarcticus"
"9963","Corethron criophilum","Sterechinus antarcticus"
"9964","Coscinodiscus oculoides","Sterechinus antarcticus"
"9965","Cylindrotheca closterium","Sterechinus antarcticus"
"9966","Eucampia antarctica","Sterechinus antarcticus"
"9967","Fragilariopsis curta","Sterechinus antarcticus"
"9968","Fragilariopsis cylindrus","Sterechinus antarcticus"
"9969","Fragilariopsis kerguelensis","Sterechinus antarcticus"
"9970","Fragilariopsis linearis","Sterechinus antarcticus"
"9971","Fragilariopsis nana","Sterechinus antarcticus"
"9972","Fragilariopsis obliquecostata","Sterechinus antarcticus"
"9973","Fragilariopsis pseudonana","Sterechinus antarcticus"
"9974","Fragilariopsis rhombica","Sterechinus antarcticus"
"9975","Fragilariopsis ritscheri","Sterechinus antarcticus"
"9976","Fragilariopsis separanda","Sterechinus antarcticus"
"9977","Fragilariopsis sublinearis","Sterechinus antarcticus"
"9978","Fragilariopsis vanheurckii","Sterechinus antarcticus"
"9979","Manguinea fusiformis","Sterechinus antarcticus"
"9980","Manguinea rigida","Sterechinus antarcticus"
"9981","Navicula glaciei","Sterechinus antarcticus"
"9982","Navicula schefterae","Sterechinus antarcticus"
"9983","Nitzschia kerguelensis","Sterechinus antarcticus"
"9984","Nitzschia lecointei","Sterechinus antarcticus"
"9985","Nitzschia neglecta","Sterechinus antarcticus"
"9986","Odontella weissflogii","Sterechinus antarcticus"
"9987","Porosira glacialis","Sterechinus antarcticus"
"9988","Porosira pseudodenticulata","Sterechinus antarcticus"
"9989","Proboscia alata","Sterechinus antarcticus"
"9990","Proboscia inermi","Sterechinus antarcticus"
"9991","Proboscia truncata","Sterechinus antarcticus"
"9992","Pseudo-Nitzschia heimii","Sterechinus antarcticus"
"9993","Pseudo-Nitzschia liniola","Sterechinus antarcticus"
"9994","Pseudo-Nitzschia prolongatoides","Sterechinus antarcticus"
"9995","Pseudo-Nitzschia subcurvata","Sterechinus antarcticus"
"9996","Rhizosolenia antennata","Sterechinus antarcticus"
"9997","Stellarima microtrias","Sterechinus antarcticus"
"9998","Thalassiosira antarctica","Sterechinus antarcticus"
"9999","Thalassiosira australis","Sterechinus antarcticus"
"10000","Thalassiosira frenguelliopsis","Sterechinus antarcticus"
"10001","Thalassiosira gracilis","Sterechinus antarcticus"
"10002","Thalassiosira gracilis expecta","Sterechinus antarcticus"
"10003","Thalassiosira gravida","Sterechinus antarcticus"
"10004","Thalassiosira lentiginosa","Sterechinus antarcticus"
"10005","Thalassiosira ritscheri","Sterechinus antarcticus"
"10006","Thalassiosira trifulta","Sterechinus antarcticus"
"10007","Thalassiosira tumida","Sterechinus antarcticus"
"10008","Trichotoxon reinboldii","Sterechinus antarcticus"
"10009","Cassidulinoides parkerianus","Sterechinus antarcticus"
"10010","Cibicides refulgens","Sterechinus antarcticus"
"10011","Globocassidulina crassa","Sterechinus antarcticus"
"10012","Lenticulina antarctica","Sterechinus antarcticus"
"10013","Neogloboquadriana pachyderma","Sterechinus antarcticus"
"10014","Cinachyra antarctica","Sterechinus antarcticus"
"10015","Cinachyra barbata","Sterechinus antarcticus"
"10016","Bathydorus spinosus","Sterechinus antarcticus"
"10017","Iophon radiatus","Sterechinus antarcticus"
"10018","Kirkpatrickia variolosa","Sterechinus antarcticus"
"10019","Rossella racovitzae","Sterechinus antarcticus"
"10020","Stylocordyla borealis","Sterechinus antarcticus"
"10021","Homaxinella balfourensis","Sterechinus antarcticus"
"10022","Scolymastra joubini","Sterechinus antarcticus"
"10023","Latrunculia apicalis","Sterechinus antarcticus"
"10024","Latrunculia brevis","Sterechinus antarcticus"
"10025","Tetilla leptoderma","Sterechinus antarcticus"
"10026","Haliclona dancoi","Sterechinus antarcticus"
"10027","Mycale acerata","Sterechinus antarcticus"
"10028","Rossella antarctica","Sterechinus antarcticus"
"10029","Rossella tarenja","Sterechinus antarcticus"
"10030","Haliclona tenella","Sterechinus antarcticus"
"10031","Clathria pauper","Sterechinus antarcticus"
"10032","Calyx arcuarius","Sterechinus antarcticus"
"10033","Isodyctia toxophila","Sterechinus antarcticus"
"10034","Isodyctia cavicornuta","Sterechinus antarcticus"
"10035","Isodyctia steifera","Sterechinus antarcticus"
"10036","Axociella nidificata","Sterechinus antarcticus"
"10037","Rossella nuda","Sterechinus antarcticus"
"10038","Tentorium papillatum","Sterechinus antarcticus"
"10039","Tentorium semisuberites","Sterechinus antarcticus"
"10040","Tedania oxeata","Sterechinus antarcticus"
"10041","Tedania tantulata","Sterechinus antarcticus"
"10042","Tedania vanhoeffeni","Sterechinus antarcticus"
"10043","Phorbas areolatus","Sterechinus antarcticus"
"10044","Phorbas glaberrima","Sterechinus antarcticus"
"10045","Polymastia invaginata","Sterechinus antarcticus"
"10046","Polymastia isidis","Sterechinus antarcticus"
"10047","Anoxycalyx joubini","Sterechinus antarcticus"
"10048","Flustra angusta","Sterechinus antarcticus"
"10049","Camptoplites tricornis","Sterechinus antarcticus"
"10050","Nematoflustra flagellata","Sterechinus antarcticus"
"10051","Austroflustra vulgaris","Sterechinus antarcticus"
"10052","Melicerita obliqua","Sterechinus antarcticus"
"10053","Systenopora contracta","Sterechinus antarcticus"
"10054","Flustra antarctica","Sterechinus antarcticus"
"10055","Fasciculiporoides ramosa","Sterechinus antarcticus"
"10056","Reteporella hippocrepis","Sterechinus antarcticus"
"10057","Lageneschara lyrulata","Sterechinus antarcticus"
"10058","Isoschizoporella tricuspis","Sterechinus antarcticus"
"10059","Caulastraea curvata","Sterechinus antarcticus"
"10060","Chondriovelum adeliense","Sterechinus antarcticus"
"10061","Bostrychopora dentata","Sterechinus antarcticus"
"10062","Phytodetritus","Sterechinus antarcticus"
"10063","Laetmonice producta","Ctenocidaris gigantea"
"10064","Harmothoe spinosa","Ctenocidaris gigantea"
"10065","Harmothoe crosetensis","Ctenocidaris gigantea"
"10066","Harmotoe hartmanae","Ctenocidaris gigantea"
"10067","Polyeunoa laevis","Ctenocidaris gigantea"
"10068","Barrukia cristata","Ctenocidaris gigantea"
"10069","Eulagisca gigantea","Ctenocidaris gigantea"
"10070","Eunoe spica","Ctenocidaris gigantea"
"10071","Eunoe hartmanae","Ctenocidaris gigantea"
"10072","Eunoe spica spicoides","Ctenocidaris gigantea"
"10073","Vanadis antarctica","Ctenocidaris gigantea"
"10074","Pista spinifera","Ctenocidaris gigantea"
"10075","Phyllocomus crocea","Ctenocidaris gigantea"
"10076","Terebella ehlersi","Ctenocidaris gigantea"
"10077","Eucranta mollis","Ctenocidaris gigantea"
"10078","Silicularia rosea","Ctenocidaris gigantea"
"10079","Tubularia ralphii","Ctenocidaris gigantea"
"10080","Oswaldella antarctica","Ctenocidaris gigantea"
"10081","Monocaulus parvula","Ctenocidaris gigantea"
"10082","Lissarca notorcadensis","Ctenocidaris gigantea"
"10083","Cinachyra antarctica","Ctenocidaris gigantea"
"10084","Cinachyra barbata","Ctenocidaris gigantea"
"10085","Bathydorus spinosus","Ctenocidaris gigantea"
"10086","Iophon radiatus","Ctenocidaris gigantea"
"10087","Kirkpatrickia variolosa","Ctenocidaris gigantea"
"10088","Rossella racovitzae","Ctenocidaris gigantea"
"10089","Stylocordyla borealis","Ctenocidaris gigantea"
"10090","Homaxinella balfourensis","Ctenocidaris gigantea"
"10091","Scolymastra joubini","Ctenocidaris gigantea"
"10092","Latrunculia apicalis","Ctenocidaris gigantea"
"10093","Latrunculia brevis","Ctenocidaris gigantea"
"10094","Tetilla leptoderma","Ctenocidaris gigantea"
"10095","Haliclona dancoi","Ctenocidaris gigantea"
"10096","Mycale acerata","Ctenocidaris gigantea"
"10097","Rossella antarctica","Ctenocidaris gigantea"
"10098","Rossella tarenja","Ctenocidaris gigantea"
"10099","Haliclona tenella","Ctenocidaris gigantea"
"10100","Clathria pauper","Ctenocidaris gigantea"
"10101","Calyx arcuarius","Ctenocidaris gigantea"
"10102","Isodyctia toxophila","Ctenocidaris gigantea"
"10103","Isodyctia cavicornuta","Ctenocidaris gigantea"
"10104","Isodyctia steifera","Ctenocidaris gigantea"
"10105","Axociella nidificata","Ctenocidaris gigantea"
"10106","Rossella nuda","Ctenocidaris gigantea"
"10107","Tentorium papillatum","Ctenocidaris gigantea"
"10108","Tentorium semisuberites","Ctenocidaris gigantea"
"10109","Tedania oxeata","Ctenocidaris gigantea"
"10110","Tedania tantulata","Ctenocidaris gigantea"
"10111","Tedania vanhoeffeni","Ctenocidaris gigantea"
"10112","Phorbas areolatus","Ctenocidaris gigantea"
"10113","Phorbas glaberrima","Ctenocidaris gigantea"
"10114","Polymastia invaginata","Ctenocidaris gigantea"
"10115","Polymastia isidis","Ctenocidaris gigantea"
"10116","Anoxycalyx joubini","Ctenocidaris gigantea"
"10117","Flustra angusta","Ctenocidaris gigantea"
"10118","Camptoplites tricornis","Ctenocidaris gigantea"
"10119","Nematoflustra flagellata","Ctenocidaris gigantea"
"10120","Austroflustra vulgaris","Ctenocidaris gigantea"
"10121","Melicerita obliqua","Ctenocidaris gigantea"
"10122","Systenopora contracta","Ctenocidaris gigantea"
"10123","Flustra antarctica","Ctenocidaris gigantea"
"10124","Fasciculiporoides ramosa","Ctenocidaris gigantea"
"10125","Reteporella hippocrepis","Ctenocidaris gigantea"
"10126","Lageneschara lyrulata","Ctenocidaris gigantea"
"10127","Isoschizoporella tricuspis","Ctenocidaris gigantea"
"10128","Caulastraea curvata","Ctenocidaris gigantea"
"10129","Chondriovelum adeliense","Ctenocidaris gigantea"
"10130","Bostrychopora dentata","Ctenocidaris gigantea"
"10131","Phytodetritus","Ctenocidaris gigantea"
"10132","Sediment","Ctenocidaris gigantea"
"10133","Cassidulinoides parkerianus","Ctenocidaris spinosa"
"10134","Cibicides refulgens","Ctenocidaris spinosa"
"10135","Globocassidulina crassa","Ctenocidaris spinosa"
"10136","Lenticulina antarctica","Ctenocidaris spinosa"
"10137","Neogloboquadriana pachyderma","Ctenocidaris spinosa"
"10138","Laetmonice producta","Ctenocidaris spinosa"
"10139","Harmothoe spinosa","Ctenocidaris spinosa"
"10140","Harmothoe crosetensis","Ctenocidaris spinosa"
"10141","Harmotoe hartmanae","Ctenocidaris spinosa"
"10142","Polyeunoa laevis","Ctenocidaris spinosa"
"10143","Barrukia cristata","Ctenocidaris spinosa"
"10144","Eulagisca gigantea","Ctenocidaris spinosa"
"10145","Eunoe spica","Ctenocidaris spinosa"
"10146","Eunoe hartmanae","Ctenocidaris spinosa"
"10147","Eunoe spica spicoides","Ctenocidaris spinosa"
"10148","Vanadis antarctica","Ctenocidaris spinosa"
"10149","Pista spinifera","Ctenocidaris spinosa"
"10150","Phyllocomus crocea","Ctenocidaris spinosa"
"10151","Terebella ehlersi","Ctenocidaris spinosa"
"10152","Eucranta mollis","Ctenocidaris spinosa"
"10153","Silicularia rosea","Ctenocidaris spinosa"
"10154","Tubularia ralphii","Ctenocidaris spinosa"
"10155","Oswaldella antarctica","Ctenocidaris spinosa"
"10156","Monocaulus parvula","Ctenocidaris spinosa"
"10157","Lissarca notorcadensis","Ctenocidaris spinosa"
"10158","Cinachyra antarctica","Ctenocidaris spinosa"
"10159","Cinachyra barbata","Ctenocidaris spinosa"
"10160","Bathydorus spinosus","Ctenocidaris spinosa"
"10161","Iophon radiatus","Ctenocidaris spinosa"
"10162","Kirkpatrickia variolosa","Ctenocidaris spinosa"
"10163","Rossella racovitzae","Ctenocidaris spinosa"
"10164","Stylocordyla borealis","Ctenocidaris spinosa"
"10165","Homaxinella balfourensis","Ctenocidaris spinosa"
"10166","Scolymastra joubini","Ctenocidaris spinosa"
"10167","Latrunculia apicalis","Ctenocidaris spinosa"
"10168","Latrunculia brevis","Ctenocidaris spinosa"
"10169","Tetilla leptoderma","Ctenocidaris spinosa"
"10170","Haliclona dancoi","Ctenocidaris spinosa"
"10171","Mycale acerata","Ctenocidaris spinosa"
"10172","Rossella antarctica","Ctenocidaris spinosa"
"10173","Rossella tarenja","Ctenocidaris spinosa"
"10174","Haliclona tenella","Ctenocidaris spinosa"
"10175","Clathria pauper","Ctenocidaris spinosa"
"10176","Calyx arcuarius","Ctenocidaris spinosa"
"10177","Isodyctia toxophila","Ctenocidaris spinosa"
"10178","Isodyctia cavicornuta","Ctenocidaris spinosa"
"10179","Isodyctia steifera","Ctenocidaris spinosa"
"10180","Axociella nidificata","Ctenocidaris spinosa"
"10181","Rossella nuda","Ctenocidaris spinosa"
"10182","Tentorium papillatum","Ctenocidaris spinosa"
"10183","Tentorium semisuberites","Ctenocidaris spinosa"
"10184","Tedania oxeata","Ctenocidaris spinosa"
"10185","Tedania tantulata","Ctenocidaris spinosa"
"10186","Tedania vanhoeffeni","Ctenocidaris spinosa"
"10187","Phorbas areolatus","Ctenocidaris spinosa"
"10188","Phorbas glaberrima","Ctenocidaris spinosa"
"10189","Polymastia invaginata","Ctenocidaris spinosa"
"10190","Polymastia isidis","Ctenocidaris spinosa"
"10191","Anoxycalyx joubini","Ctenocidaris spinosa"
"10192","Flustra angusta","Ctenocidaris spinosa"
"10193","Camptoplites tricornis","Ctenocidaris spinosa"
"10194","Nematoflustra flagellata","Ctenocidaris spinosa"
"10195","Austroflustra vulgaris","Ctenocidaris spinosa"
"10196","Melicerita obliqua","Ctenocidaris spinosa"
"10197","Systenopora contracta","Ctenocidaris spinosa"
"10198","Flustra antarctica","Ctenocidaris spinosa"
"10199","Fasciculiporoides ramosa","Ctenocidaris spinosa"
"10200","Reteporella hippocrepis","Ctenocidaris spinosa"
"10201","Lageneschara lyrulata","Ctenocidaris spinosa"
"10202","Isoschizoporella tricuspis","Ctenocidaris spinosa"
"10203","Caulastraea curvata","Ctenocidaris spinosa"
"10204","Chondriovelum adeliense","Ctenocidaris spinosa"
"10205","Bostrychopora dentata","Ctenocidaris spinosa"
"10206","Phytodetritus","Ctenocidaris spinosa"
"10207","Sediment","Ctenocidaris spinosa"
"10208","Silicularia rosea","Notocidaris mortenseni"
"10209","Tubularia ralphii","Notocidaris mortenseni"
"10210","Oswaldella antarctica","Notocidaris mortenseni"
"10211","Monocaulus parvula","Notocidaris mortenseni"
"10212","Cinachyra antarctica","Notocidaris mortenseni"
"10213","Cinachyra barbata","Notocidaris mortenseni"
"10214","Bathydorus spinosus","Notocidaris mortenseni"
"10215","Iophon radiatus","Notocidaris mortenseni"
"10216","Kirkpatrickia variolosa","Notocidaris mortenseni"
"10217","Rossella racovitzae","Notocidaris mortenseni"
"10218","Stylocordyla borealis","Notocidaris mortenseni"
"10219","Homaxinella balfourensis","Notocidaris mortenseni"
"10220","Scolymastra joubini","Notocidaris mortenseni"
"10221","Latrunculia apicalis","Notocidaris mortenseni"
"10222","Latrunculia brevis","Notocidaris mortenseni"
"10223","Tetilla leptoderma","Notocidaris mortenseni"
"10224","Haliclona dancoi","Notocidaris mortenseni"
"10225","Mycale acerata","Notocidaris mortenseni"
"10226","Rossella antarctica","Notocidaris mortenseni"
"10227","Rossella tarenja","Notocidaris mortenseni"
"10228","Haliclona tenella","Notocidaris mortenseni"
"10229","Clathria pauper","Notocidaris mortenseni"
"10230","Calyx arcuarius","Notocidaris mortenseni"
"10231","Isodyctia toxophila","Notocidaris mortenseni"
"10232","Isodyctia cavicornuta","Notocidaris mortenseni"
"10233","Isodyctia steifera","Notocidaris mortenseni"
"10234","Axociella nidificata","Notocidaris mortenseni"
"10235","Rossella nuda","Notocidaris mortenseni"
"10236","Tentorium papillatum","Notocidaris mortenseni"
"10237","Tentorium semisuberites","Notocidaris mortenseni"
"10238","Tedania oxeata","Notocidaris mortenseni"
"10239","Tedania tantulata","Notocidaris mortenseni"
"10240","Tedania vanhoeffeni","Notocidaris mortenseni"
"10241","Phorbas areolatus","Notocidaris mortenseni"
"10242","Phorbas glaberrima","Notocidaris mortenseni"
"10243","Polymastia invaginata","Notocidaris mortenseni"
"10244","Polymastia isidis","Notocidaris mortenseni"
"10245","Anoxycalyx joubini","Notocidaris mortenseni"
"10246","Flustra angusta","Notocidaris mortenseni"
"10247","Camptoplites tricornis","Notocidaris mortenseni"
"10248","Nematoflustra flagellata","Notocidaris mortenseni"
"10249","Austroflustra vulgaris","Notocidaris mortenseni"
"10250","Melicerita obliqua","Notocidaris mortenseni"
"10251","Systenopora contracta","Notocidaris mortenseni"
"10252","Flustra antarctica","Notocidaris mortenseni"
"10253","Fasciculiporoides ramosa","Notocidaris mortenseni"
"10254","Reteporella hippocrepis","Notocidaris mortenseni"
"10255","Lageneschara lyrulata","Notocidaris mortenseni"
"10256","Isoschizoporella tricuspis","Notocidaris mortenseni"
